scorer,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000
17494,102.7546234,134.0929565,0.999999881,44.49835587,160.3527832,1,42.73981094,96.20851898,1
17495,105.0590363,129.6018219,0.999999404,44.52072144,160.3385315,1,42.83249283,96.28147888,1
17496,105.7628937,125.8323822,0.999999762,44.5216217,160.2947693,1,42.88573456,96.26968384,1
17497,107.1282959,125.1568298,0.999999881,44.46514893,160.2295227,1,42.95650864,96.2472229,1
17498,108.6476669,124.2883606,0.999999762,44.63581848,160.2470093,1,42.89492035,96.24138641,1
17499,110.1289139,123.5756607,0.999999523,44.56359863,160.2551422,1,42.85148621,96.19108582,1
17500,111.3729935,122.752388,0.999999166,44.54188156,160.2170868,1,42.89325714,96.11637115,1
17501,111.7915802,119.5899734,0.999999881,44.53528595,160.1595612,1,42.83879852,96.20271301,1
17502,112.0018539,115.8564911,0.999999881,44.50669861,160.1210632,1,42.86908722,96.06905365,1
17503,111.3115997,113.1461182,0.999999523,44.51966858,160.1102142,1,42.76510239,96.1021347,1
17504,110.3182907,110.9781036,0.999999642,44.52392578,160.0921173,1,42.57316971,96.11096954,1
17505,110.0578079,109.825386,0.999999762,44.50183105,160.1526794,1,42.67864227,96.07280731,1
17506,109.4984131,109.1224594,0.999999762,44.50016022,160.1168518,1,42.59146118,96.14100647,1
17507,108.9982376,108.4184875,0.999999881,44.47779083,160.1346588,1,42.70627975,96.08892822,1
17508,109.0094223,108.1253586,0.999999881,44.48267746,160.072403,1,42.78274918,96.1272049,1
17509,108.3221664,107.545639,0.999999881,44.46033096,160.0374298,1,42.76363373,96.12033081,1
17510,106.5118561,106.3973694,0.999999762,44.47673798,160.1340332,1,42.68222046,95.98875427,1
17511,104.9715271,104.9868088,0.999999285,44.52672577,160.1153259,1,42.58089828,96.08084106,1
17512,104.9281082,105.6717682,0.999999285,44.47106934,160.1287842,1,42.75143814,96.10142517,1
17513,104.8739548,106.551712,0.999999046,44.52271652,160.1371765,1,42.63874435,96.07751465,1
17514,104.1972275,106.754158,0.999999166,44.4777565,160.0845795,1,42.68729782,96.10745239,1
17515,103.006134,106.3867035,0.999999642,44.5488739,160.164978,1,42.68867493,95.94594574,1
17516,101.1805573,105.7786789,0.999999881,44.47117996,160.1691284,1,42.61044693,96.00538635,1
17517,99.9850235,104.9139328,0.999999881,44.52584839,160.1435242,1,42.61935043,95.96569824,1
17518,99.1338501,104.058815,1,44.49150467,160.1284637,1,42.58979416,96.12085724,1
17519,99.30930328,103.5812912,1,44.4281044,160.078598,1,42.52174377,96.04652405,1
17520,99.03952789,103.5215454,1,44.53206635,160.1152649,1,42.66514969,96.16655731,1
17521,98.50165558,103.6599197,1,44.55112076,160.1110992,1,42.68889999,96.04924011,1
17522,97.48599243,103.6501236,0.999999881,44.48566055,160.1594696,1,42.66411591,96.07937622,1
17523,96.29256439,103.7356339,0.999999881,44.46317291,160.1611786,1,42.59178543,96.00708008,1
17524,95.04656982,103.3847275,0.999999762,44.50445175,160.2690277,1,42.58946228,96.11820221,1
17525,93.87992859,101.9373856,0.999999642,44.48290253,160.2025452,1,42.52827835,96.03414917,1
17526,91.8384552,101.4269562,0.999999642,44.54654312,160.2281647,1,42.60461044,96.03157043,1
17527,89.70937347,101.6314697,0.999999404,44.4380188,160.2054901,1,42.51567841,96.02857971,1
17528,87.43484497,102.6180115,0.999999881,44.48562622,160.2243347,1,42.50190353,96.01041412,1
17529,83.49456787,101.9922638,1,44.45652771,160.1987457,1,42.2233429,96.05251312,1
17530,80.76868439,101.5075302,0.999999881,44.47589493,160.2047119,1,42.12411118,96.06130981,1
17531,79.13343811,101.5075378,0.999999642,44.58579636,160.3281097,1,42.03350067,96.06098175,1
17532,76.84373474,101.8553619,0.999999642,44.45418549,160.2973938,1,41.73330688,95.95183563,1
17533,73.983284,102.3693695,0.999999523,44.47649384,160.3481293,1,41.42080688,95.85649872,1
17534,70.60580444,102.2887115,0.999999881,44.53770828,160.4285126,1,41.33234406,95.80686951,1
17535,66.7467041,103.6868439,0.999999881,44.60586548,160.5072937,1,41.49991608,95.74860382,1
17536,64.39716339,104.0980072,0.999999642,44.58454895,160.5157013,1,41.75449371,95.59228516,0.999999881
17537,62.1292038,104.8493805,0.999999166,44.64225006,160.5447083,1,42.09135056,95.53964233,0.999999881
17538,60.41004562,105.4613037,0.999999046,44.68333435,160.5969849,1,42.08947754,95.36754608,0.999999762
17539,58.94235229,105.7953644,0.999998927,44.70772934,160.6024017,1,41.95672607,95.55010223,0.999999642
17540,56.95001602,106.1503754,0.999997735,44.73146057,160.5904999,1,42.05028534,95.71372986,0.999999166
17541,55.73563766,107.2539444,0.999997258,44.76237106,160.5467529,1,41.74048615,95.49068451,0.99999845
17542,53.55845642,107.6878357,0.999996066,44.73281097,160.4703979,1,41.58860016,95.46035004,0.999998212
17543,52.90422058,108.6317596,0.99999702,44.67578125,160.5288086,1,41.39083481,95.42380524,0.99999845
17544,53.6664238,110.8144684,0.999997854,44.62062073,160.5292053,1,41.53022766,95.24768066,0.999998093
17545,52.99235535,112.2043762,0.999999404,44.60332108,160.4275208,1,41.53440857,95.17671204,0.999997735
17546,52.77807236,113.936264,0.999999762,44.52378464,160.407196,1,41.53190994,95.3412323,0.999998569
17547,52.46872711,115.2971649,0.999999881,44.57104874,160.4773254,1,41.97729111,97.52659607,0.999998689
17548,52.18096161,115.5256195,0.999999881,44.58522034,160.4535217,1,41.97370529,97.61551666,0.99999845
17549,51.88573074,116.1829376,0.999999881,44.57026291,160.4726105,1,41.95159149,97.74451447,0.999998331
17550,51.58853531,116.7399063,0.999999881,44.58153915,160.4525909,1,42.03466797,97.6937561,0.999998569
17551,51.26659012,118.0123825,0.999999881,44.51008224,160.3982544,1,41.61109161,95.40071869,0.999998689
17552,50.58916473,119.4009018,0.999999881,44.44200516,160.5527496,1,41.65749359,95.43927765,0.999999046
17553,50.1625824,119.8558044,0.999999762,44.33276749,160.4747162,1,41.66342545,95.67895508,0.999998927
17554,49.7078476,120.6858292,0.999999642,44.37731552,160.5034332,1,41.48542786,95.71782684,0.999999046
17555,49.80451202,121.9878845,0.999999404,44.29821777,160.5638733,1,41.87861252,95.89190674,0.999999404
17556,48.28021622,121.7699356,0.999999404,44.26086426,160.5715332,1,42.34505463,95.88908386,0.999999762
17557,47.95965958,123.3149261,0.999999523,44.11535645,160.9662781,1,42.32229233,95.87339783,0.999999762
17558,47.82122803,124.7545929,0.999999523,44.20837784,161.1446838,1,42.40788269,96.00600433,0.999999881
17559,47.74500275,126.0461502,0.999999523,44.18908691,161.1673737,1,42.47771454,95.95240021,0.999999881
17560,47.87399292,127.4937057,0.999999404,44.12133026,161.3246002,1,42.52027893,96.26222229,0.999999881
17561,50.29202271,131.1474762,0.999999881,44.00152588,161.2651672,1,42.70691299,96.490448,1
17562,50.22792816,133.5913544,0.999999881,43.83358765,161.1562042,1,42.4156723,96.31665802,1
17563,50.15193939,135.4500885,0.999999881,43.66173553,161.2541046,1,42.41497421,96.24164581,1
17564,50.0985527,137.2270966,0.999999762,43.55353928,161.299057,1,42.41945267,96.23751831,1
17565,48.42936707,137.9916077,0.999999642,43.48469925,161.4302521,1,42.27016449,96.35391998,1
17566,48.43407822,138.8323822,0.999999762,43.54718399,161.4789734,0.999999881,42.45569229,96.45249939,1
17567,49.0058403,139.5538635,0.999999762,43.74934769,161.3408508,0.999999881,42.48334122,96.25312042,1
17568,49.58958817,140.0460358,0.999999762,43.76239014,161.3338013,0.999999881,42.52613068,96.37551117,1
17569,49.95757294,140.8787994,0.999999881,43.69583511,161.2544556,0.999999881,42.54655457,96.44908142,1
17570,50.65460968,141.9358368,0.999999881,43.61901474,161.1827698,0.999999881,42.64360809,96.47497559,1
17571,51.27430725,142.9173584,0.999999881,43.60820007,161.0852966,0.999999881,42.64670181,96.23876953,1
17572,55.01150513,144.8607483,0.999999762,43.63563156,160.9058228,0.999999881,42.7258873,96.3085022,1
17573,56.57886124,146.2333374,0.999999881,43.80327606,160.8042755,1,42.64423752,96.24000549,1
17574,55.90974426,147.7820129,0.999999881,43.77291489,160.9689789,1,42.68978119,96.32102966,1
17575,59.07121658,148.5505981,1,43.96002197,160.9651947,1,42.56188583,96.18830872,1
17576,62.36237717,147.7387238,1,45.17538452,161.7627258,1,42.66524506,96.11207581,1
17577,64.57527161,148.0948029,1,45.04998779,161.5038452,1,42.68445206,96.23273468,1
17578,67.15553284,148.7343292,1,43.9308548,160.7475128,1,42.78164673,96.20946503,1
17579,71.32733917,149.3024902,1,43.64842987,160.8365173,1,42.85436249,96.21986389,1
17580,75.15713501,149.8361053,0.999999881,44.27656937,161.2020721,1,42.81643295,96.17153931,1
17581,78.38990021,150.9274902,0.999999762,44.35637665,161.0600739,1,42.81044769,96.20170593,1
17582,83.61260986,151.7983856,0.999999881,44.44680023,160.9217834,1,42.83999252,96.19739532,1
17583,89.344841,151.0374146,0.999999642,44.49548721,160.6127777,1,42.89051437,96.23387146,1
17584,91.86069489,150.0035858,0.999999762,44.36893845,160.5220947,1,42.85212326,96.29516602,1
17585,95.17221069,149.3070221,0.999999404,44.44209671,160.5085144,1,42.85515213,96.16092682,1
17586,98.88584137,148.3469086,0.999999881,44.47294235,160.4923859,1,42.77959061,96.06446838,1
17587,102.281189,146.3851929,0.999999762,44.47670746,160.415329,1,42.74912262,96.11392975,1
17588,104.9825592,142.1334076,0.999997973,44.45670319,160.4358215,1,42.80392838,96.19829559,1
17589,105.7723541,140.173996,0.999999523,44.43365097,160.3526306,1,42.91950226,96.22075653,1
17590,107.2589874,138.6152649,0.999999523,44.41110992,160.4159851,1,42.92957306,96.18029785,1
17591,108.4312134,138.3015137,0.999999404,44.45354462,160.3800812,1,42.87137985,96.16778564,1
17592,108.8663025,137.5102234,0.999999523,44.40159988,160.3118134,1,42.93975067,96.20956421,1
17593,109.2061691,136.0574646,0.999999642,44.49280167,160.3417511,1,42.87524796,96.23845673,1
17594,110.7678452,133.2106781,0.999999642,44.57305145,160.2486572,1,42.9449234,96.13977051,1
17595,111.9420547,130.2684631,0.999999404,44.55566788,160.2491455,1,42.89142227,96.13341522,1
17596,110.8644943,126.4993896,0.999999285,44.57229996,160.2976532,1,42.91427994,96.16601563,1
17597,111.052887,124.2723465,0.999999404,44.58514023,160.1871948,1,42.98835754,96.18946075,1
17598,112.2151489,122.9829483,0.999999404,44.54904556,160.1780548,1,42.9038887,96.07852936,1
17599,111.3916168,119.8381042,0.999999762,44.5178566,160.1572723,1,42.81726456,96.17031097,1
17600,111.6565933,118.0829391,0.999999881,44.53050613,160.1941986,1,42.79029465,96.14859772,1
17601,111.6212082,117.1410522,0.999999881,44.56859207,160.1435394,1,42.87779617,96.17478943,1
17602,111.0730133,116.8015823,0.999999881,44.53129578,160.1864777,1,42.95479202,96.17621613,1
17603,111.34095,116.6966782,0.999999881,44.53916931,160.2226257,1,42.79383469,96.13278961,1
17604,111.7979355,116.9413071,0.999999881,44.56051254,160.2311707,1,42.924263,96.20497131,1
17605,112.0469437,117.0859299,0.999999881,44.5442543,160.1625214,1,42.78496552,96.14797211,1
17606,112.0044708,116.5436783,0.999999881,44.55033493,160.20578,1,42.80963898,96.23091125,1
17607,111.4695358,115.1399612,0.999999881,44.58923721,160.158371,1,42.85005951,96.18753052,1
17608,111.2646713,114.1224442,0.999999762,44.54763794,160.1388702,1,42.84078217,96.15883636,1
17609,111.9410858,113.1133118,0.999999404,44.52746582,160.1724396,1,42.85383606,96.11869049,1
17610,110.1062698,111.3311615,0.999999285,44.53225708,160.1758881,1,42.8393898,96.11852264,1
17611,111.5210876,110.0990143,0.999999642,44.48160172,160.0766754,1,42.7091217,96.14299774,1
17612,111.075058,108.8162994,0.999999762,44.53466034,160.0804749,1,42.78622055,96.01663971,1
17613,110.8411102,108.363533,0.999999762,44.56827164,160.1295624,1,42.77516556,96.08397675,1
17614,110.3975677,108.717186,0.999999762,44.56328201,160.1370392,1,42.72584915,96.16034698,1
17615,109.0263062,108.2596054,0.999999762,44.49401855,160.0738983,1,42.75151443,96.08826447,1
17616,107.2847443,107.524704,0.999999881,44.5237999,160.0973663,1,42.72097015,96.07905579,1
17617,105.5981903,106.4465408,0.999999762,44.49749756,160.0521851,1,42.74713516,96.0577774,1
17618,104.0057678,105.6249313,0.999999285,44.5437851,160.1118011,1,42.69480515,96.09677124,1
17619,103.0937195,105.3512039,0.999999046,44.54854584,160.1203003,1,42.62905884,96.01748657,1
17620,105.0019455,107.5416336,0.999998808,44.4903183,160.0829163,1,42.58942795,96.05077362,1
17621,104.8321762,107.4642487,0.999998927,44.54454041,160.1168365,1,42.72095108,96.07608032,1
17622,104.5510025,107.5861359,0.999999046,44.57260895,160.1712494,1,42.5703125,95.99151611,1
17623,104.5488892,107.505249,0.999999166,44.60839462,160.1368866,1,42.62007904,96.05445099,1
17624,104.5439377,107.5801849,0.999999166,44.54669571,160.1160431,1,42.65875244,96.06069183,1
17625,104.5099716,107.5934525,0.999999046,44.54214478,160.1403198,1,42.68319321,96.05340576,1
17626,104.4934158,107.6138458,0.999999046,44.53357315,160.1273193,1,42.55052948,96.04076385,1
17627,104.4622421,107.5952377,0.999999166,44.55508423,160.0878754,1,42.60970306,96.0298996,1
17628,104.4166641,107.6352234,0.999999166,44.51425934,160.1248474,1,42.58454895,95.99886322,1
17629,104.3991013,107.6288528,0.999999166,44.44408417,160.1321869,1,42.65333176,95.99749756,1
17630,104.2003784,107.4913712,0.999999285,44.51483536,160.1495667,1,42.67801666,96.10781097,1
17631,103.446106,106.7307281,0.999999523,44.50639343,160.1103821,1,42.68138123,96.08629608,1
17632,101.8725586,105.9330292,0.999999762,44.48703384,160.1368408,1,42.55169296,96.03470612,1
17633,100.089035,104.9657593,0.999999881,44.45223236,160.1003571,1,42.59645844,95.97620392,1
17634,97.95246887,103.7088165,0.999999881,44.65333939,160.179245,1,42.73157883,96.06613922,1
17635,96.00696564,103.0128326,0.999999881,44.45293427,160.163681,1,42.66397858,96.04167938,1
17636,94.75479889,103.0315475,0.999999642,44.55342102,160.1816406,1,42.65412521,96.10633087,1
17637,92.85874939,102.5431366,0.999999642,44.50317383,160.1921082,1,42.57115936,96.01128387,1
17638,91.47576141,102.664711,0.999999642,44.60645676,160.2506561,1,42.61637878,96.11738586,1
17639,90.04125977,102.9894791,0.999999523,44.53557968,160.2294464,1,42.51094437,96.08598328,1
17640,88.69547272,103.4694061,0.999999762,44.52279663,160.1969604,1,42.42972565,96.15146637,1
17641,86.53297424,103.0024338,1,44.50991058,160.3010712,1,42.35741806,96.0980072,1
17642,83.30315399,102.0716858,1,44.54523849,160.1958923,1,42.19386673,96.0489502,1
17643,80.97102356,102.1362991,0.999999881,44.52193832,160.2586365,1,41.9919548,95.96148682,1
17644,79.32992554,102.4182816,0.999999762,44.44246292,160.2895203,1,41.99428177,95.9781189,1
17645,77.56161499,102.3886337,0.999999762,44.47616577,160.3586731,1,41.79071808,96.00624084,1
17646,76.18516541,103.6736221,0.999999642,44.59522247,160.4184418,1,41.70100784,95.93730164,1
17647,74.52018738,104.503746,0.999999166,44.53708649,160.4866333,1,41.60039139,95.95526123,1
17648,72.09731293,103.9085159,0.999999523,44.54346085,160.5393066,1,41.44646072,95.96733856,1
17649,68.59612274,103.5045929,0.999999881,44.61059189,160.4921265,1,41.28569031,95.94584656,1
17650,65.99956512,102.8603897,0.999999881,44.48084259,160.4360809,1,41.53518295,95.5701828,1
17651,63.86244202,103.4194336,0.999999642,44.56517029,160.5821686,1,41.72994995,95.63829803,0.999999881
17652,62.48632431,104.3864899,0.999999285,44.65424728,160.5345764,1,42.00041199,95.43369293,0.999999881
17653,60.23500061,105.4060593,0.999999166,44.65871429,160.5408783,1,42.08679199,95.38065338,0.999999762
17654,58.70316696,105.8461914,0.999998569,44.75011444,160.6031952,1,42.00757599,95.37011719,0.999999523
17655,57.73357391,106.7772827,0.999998689,44.79916,160.6509857,1,42.05023575,95.54217529,0.999999523
17656,56.35643768,107.6237106,0.999998212,44.77429199,160.6290741,1,41.92480469,95.73014832,0.999999166
17657,55.29934311,108.3172302,0.999997377,44.69830704,160.6387787,1,42.00647354,95.69223022,0.999998808
17658,55.11450195,108.6126556,0.999996781,44.71214294,160.6267395,1,41.76512909,95.65644073,0.999998927
17659,55.22838593,108.6973724,0.999996662,44.66797256,160.6138306,1,41.78692245,95.63658142,0.999998927
17660,55.04219055,108.9408035,0.999995589,44.71336746,160.5904236,1,41.64445496,95.52805328,0.999998689
17661,53.13296509,108.8862305,0.999996424,44.66889954,160.6046143,1,41.47228622,95.34892273,0.99999845
17662,52.67626572,109.2904358,0.999997139,44.73709488,160.5291901,1,41.50190735,95.31318665,0.999998212
17663,53.43328476,111.1293259,0.999998569,44.65338516,160.551178,1,41.47977066,95.26637268,0.999997735
17664,52.95679855,111.9773865,0.999999166,44.68655014,160.4874115,1,41.56916428,95.14170074,0.999997854
17665,53.9475975,112.6977081,0.999999523,44.64400864,160.5834351,1,41.60522461,95.29273224,0.999998689
17666,54.27051544,113.9912872,0.999999762,44.69082642,160.5296936,1,41.63246918,95.44036865,0.999999046
17667,53.77593994,115.3974152,0.999999881,44.7003212,160.4883423,1,41.82054901,95.40781403,0.999999166
17668,53.55455017,117.4712296,0.999999881,44.61959457,160.4849701,1,42.04964447,95.67692566,0.999999523
17669,53.21860886,120.2505646,0.999999881,44.64603043,160.4742584,1,42.17402267,95.98064423,0.999999762
17670,52.85611343,121.8830795,0.999999642,44.49935913,160.5881958,1,42.25094604,95.88895416,0.999999881
17671,50.22818756,122.6680984,0.999999762,44.27186584,160.9153595,1,42.40758896,96.12680817,0.999999881
17672,49.30357361,123.9722672,0.999999762,44.22521973,161.0911255,1,42.45011139,95.72654724,0.999999881
17673,49.2731514,125.7548981,0.999999762,44.14560318,161.1688843,1,42.51514435,95.88114166,0.999999881
17674,49.4299469,127.4359055,0.999999642,44.11862564,161.2568359,1,42.42952347,96.01942444,0.999999881
17675,52.42891312,130.3469086,0.999999881,43.9870224,161.2557678,1,42.66700745,96.23594666,1
17676,53.55470276,130.9452057,1,43.99780273,161.2076263,1,42.85007095,96.49980164,1
17677,54.23864365,131.3291321,1,44.00641632,161.1330872,1,42.93138123,96.33439636,1
17678,55.56011963,131.8596954,0.999999881,43.98038483,160.9665833,1,42.98484421,96.5647583,1
17679,56.14889526,132.1113586,0.999999881,44.01597977,160.9748535,1,43.00181961,96.59540558,1
17680,56.14476013,132.2088318,0.999999881,44.01252365,160.9325562,1,43.00065994,96.5736084,1
17681,56.34695435,132.2572632,0.999999881,43.99140549,160.9953613,1,42.97031403,96.5141983,1
17682,56.50611115,132.363678,0.999999881,44.50938797,160.9068146,1,42.99507141,96.50799561,1
17683,56.69078445,132.5153656,0.999999881,44.61817169,160.8905945,1,42.88578796,96.4252243,1
17684,56.71383667,132.429306,0.999999881,44.70596695,160.8614349,1,42.91975403,96.41529083,1
17685,56.53982162,132.4070587,0.999999881,44.09372711,160.9413605,1,43.04197311,96.54424286,1
17686,56.18544388,132.2511139,0.999999881,44.08533096,160.9302063,1,42.88720703,96.44536591,1
17687,56.1697998,132.1786804,0.999999881,44.4808197,160.8901062,1,43.04229355,96.58924866,1
17688,56.10512543,132.1846313,0.999999881,43.9513588,160.9679565,1,43.05022812,96.46122742,1
17689,56.49607849,132.3873901,0.999999881,44.58268356,160.8624725,1,42.92790222,96.4407959,1
17690,55.31787109,133.3100586,0.999999881,44.68016434,160.8582001,1,42.95329285,96.407341,1
17691,55.94317245,133.8123932,0.999999881,44.73318863,160.8786163,1,42.87789154,96.35974884,1
